ds,yhat,yhat_lower,yhat_upper,GPU
2025-10-01,3019.414692862846,2966.412803599436,3073.905278581835,GeForce RTX 3070
2025-11-01,-634.299470957865,-689.5081709903205,-581.6518256108186,GeForce RTX 3070
2025-12-01,-9814.024620595734,-9869.961671931094,-9760.044274962404,GeForce RTX 3070
2026-01-01,434.27727060699215,383.3561688638248,487.54436349796117,GeForce RTX 3070
2026-02-01,-7593.774732279363,-7645.673471320678,-7538.866562916426,GeForce RTX 3070
2026-03-01,6098.183944020435,6044.075216428876,6149.86044674174,GeForce RTX 3070
2026-04-01,534.5212089231987,478.0614200660509,589.2008708729011,GeForce RTX 3070
2026-05-01,-2426.546199139062,-2479.0157361033826,-2372.4966506646324,GeForce RTX 3070
2026-06-01,-2405.988136753546,-2466.3958771444227,-2356.4497434797336,GeForce RTX 3070
2026-07-01,-448.8102579084256,-502.16268593652666,-394.4916047027056,GeForce RTX 3070
2026-08-01,1705.9487128720525,1651.556406997903,1760.7593092468228,GeForce RTX 3070
2026-09-01,3323.433932641902,3267.55272146361,3373.9916765964617,GeForce RTX 3070
2026-10-01,2856.088540628375,2802.542481228356,2911.4337830067498,GeForce RTX 3070
2026-11-01,-859.8345370062459,-910.9643635430986,-801.2076559465389,GeForce RTX 3070
2026-12-01,-9658.131094287488,-9710.325750076869,-9603.840416445364,GeForce RTX 3070
2027-01-01,442.8729897353404,386.9175032418632,491.11270811700666,GeForce RTX 3070
2027-02-01,-7477.696739477907,-7533.015231784294,-7425.329091557092,GeForce RTX 3070
2027-03-01,5965.577770789952,5911.77387752774,6023.234351905135,GeForce RTX 3070
2027-04-01,316.08770829331525,265.49782269099944,373.9551310101891,GeForce RTX 3070
2027-05-01,-2557.4647451902792,-2612.8179002869706,-2506.0356590954866,GeForce RTX 3070
2027-06-01,-2387.87039830852,-2443.684320825545,-2332.6024925555225,GeForce RTX 3070
2027-07-01,-376.2295633574599,-431.02068938541277,-321.75927598864894,GeForce RTX 3070
2027-08-01,1794.9441856139524,1742.635454400245,1848.5502658256964,GeForce RTX 3070
2027-09-01,3305.5149023052672,3249.0009453714715,3357.9582688449746,GeForce RTX 3070
2027-10-01,2740.0999502713116,2685.7395155775,2795.2497510375933,GeForce RTX 3070
2027-11-01,-1121.1022566000006,-1173.1865354165047,-1070.2646362403598,GeForce RTX 3070
2027-12-01,-9516.728551799353,-9569.816157775862,-9461.456878888668,GeForce RTX 3070
2028-01-01,385.6483152583527,334.30954336747504,440.7657650398797,GeForce RTX 3070
2028-02-01,-7323.549173550432,-7378.273395371873,-7273.049106352107,GeForce RTX 3070
2028-03-01,6140.791814900239,6086.248839412054,6193.872524301849,GeForce RTX 3070
2028-04-01,821.8901930602904,771.6551005967794,876.9684111806348,GeForce RTX 3070
2028-05-01,-2356.5071538723023,-2408.2686146276424,-2299.114958536487,GeForce RTX 3070
2028-06-01,-2537.260993141629,-2591.1104078732374,-2481.932834304318,GeForce RTX 3070
2028-07-01,-734.7706513266421,-788.0230515297432,-683.5851996852546,GeForce RTX 3070
2028-08-01,1431.3688091441136,1375.075900188461,1481.3194377040088,GeForce RTX 3070
2028-09-01,3212.5275248506155,3159.294882299506,3263.225168628112,GeForce RTX 3070
2028-10-01,3060.354829454044,3006.4863760878306,3113.9703064790597,GeForce RTX 3070
2028-11-01,-520.7102371287057,-577.3722575388302,-469.0048676062122,GeForce RTX 3070
2028-12-01,-10044.790247346233,-10100.930775872806,-9991.643329694853,GeForce RTX 3070
2029-01-01,346.9433172217043,295.9217539850945,404.1032508949614,GeForce RTX 3070
2022-01-11,646.9445149766414,547.3298696620333,754.655089493608,GeForce RTX 3070 Ti
2022-01-12,690.9520714614299,588.8013442847562,792.9549661253734,GeForce RTX 3070 Ti
2023-01-01,581.101888365095,474.6692177310878,683.1122855273326,GeForce RTX 3070 Ti
2023-01-02,596.175908819045,501.2830022521978,699.2179233350098,GeForce RTX 3070 Ti
2023-01-03,568.0590255202858,465.6926715385527,677.6391252676958,GeForce RTX 3070 Ti
2023-01-04,520.7786268908169,418.9397309847017,625.1437972291568,GeForce RTX 3070 Ti
2023-01-05,483.607248014061,380.26073496578283,585.7376373966224,GeForce RTX 3070 Ti
2023-01-06,556.9242561961315,451.5101295770026,661.8705157020984,GeForce RTX 3070 Ti
2023-01-07,486.60843779096456,386.33702373256824,587.7917984660562,GeForce RTX 3070 Ti
2023-01-08,555.5858004639236,443.845022536713,647.273121336988,GeForce RTX 3070 Ti
2023-01-09,574.624288584296,464.3061510573981,681.5830532189015,GeForce RTX 3070 Ti
2023-01-10,587.7725121235515,487.622488108997,694.5174947678878,GeForce RTX 3070 Ti
2023-01-11,611.3644871934971,505.26819866235246,710.5753199295631,GeForce RTX 3070 Ti
2023-01-12,665.9244949347865,563.3852864421931,765.603661532512,GeForce RTX 3070 Ti
2024-01-01,585.1612170276537,481.18836674672184,689.1479873993048,GeForce RTX 3070 Ti
2024-01-02,582.8028169888057,483.3610801812655,682.3881945793667,GeForce RTX 3070 Ti
2024-01-03,551.3560658298002,451.78776437845244,658.2453290604523,GeForce RTX 3070 Ti
2024-01-04,520.6124534345712,419.27177869378716,623.7317894840935,GeForce RTX 3070 Ti
2024-01-05,591.8278295720381,484.59621308845203,691.6061463839533,GeForce RTX 3070 Ti
2024-01-06,512.0745922229278,414.9217990071644,614.6731275784512,GeForce RTX 3070 Ti
2024-01-07,565.7390981307038,460.18862607324934,673.0316550615102,GeForce RTX 3070 Ti
2024-01-08,565.2576944589599,464.40058302636544,667.4679089036991,GeForce RTX 3070 Ti
2024-01-09,556.4904204949203,449.4213506337841,662.1123049726424,GeForce RTX 3070 Ti
2024-01-10,557.6565126434505,451.01236945655234,655.657006889395,GeForce RTX 3070 Ti
2024-01-11,591.1680750632897,494.9527846122926,698.3890381611772,GeForce RTX 3070 Ti
2024-01-12,749.7652147697678,647.9900928801344,855.3366913822614,GeForce RTX 3070 Ti
2024-02-01,-1918.1749658959911,-2023.2755269781217,-1811.8183971657513,GeForce RTX 3070 Ti
2024-03-01,3729.1372730551575,3627.3554229966803,3826.676887036305,GeForce RTX 3070 Ti
2024-04-01,-55.380189771592825,-156.01530249520275,46.76375137606632,GeForce RTX 3070 Ti
2024-05-01,-1874.7626602912455,-1978.7548445485343,-1782.8982923565577,GeForce RTX 3070 Ti
2024-06-01,-1534.246951617899,-1637.0161579779303,-1430.3769417762426,GeForce RTX 3070 Ti
2024-07-01,143.55755470882042,35.08160132988115,244.9168193125443,GeForce RTX 3070 Ti
2024-08-01,1606.9711569067113,1506.4254938562992,1712.5630111279,GeForce RTX 3070 Ti
2024-09-01,2698.5523032755837,2593.0816012058854,2805.1320272566113,GeForce RTX 3070 Ti
2024-10-01,1982.499451195359,1890.7647356880757,2087.198961224569,GeForce RTX 3070 Ti
2024-11-01,-1067.0329862561653,-1168.3553874907886,-958.4214611207356,GeForce RTX 3070 Ti
2024-12-01,-7614.777375566918,-7720.191717431649,-7511.0420308077555,GeForce RTX 3070 Ti
2025-01-01,560.6026410413848,458.79815480125365,670.9514869170602,GeForce RTX 3070 Ti
2025-02-01,-2265.236607400304,-2374.8697098906478,-2161.4833909371437,GeForce RTX 3070 Ti
2025-03-01,3593.9238123979435,3484.449823168096,3698.4230260537556,GeForce RTX 3070 Ti
2025-04-01,-188.58266049314935,-293.72141804434426,-84.28121115328648,GeForce RTX 3070 Ti
2025-05-01,-1914.8711356528356,-2019.7806590050538,-1811.78390861683,GeForce RTX 3070 Ti
2025-06-01,-1413.0005947281752,-1520.1636407255035,-1304.024223555591,GeForce RTX 3070 Ti
2025-07-01,220.93802181180303,111.34589658604341,320.4326594503235,GeForce RTX 3070 Ti
2025-08-01,1779.8153232063432,1679.5658889346253,1878.9554706358565,GeForce RTX 3070 Ti
2025-09-01,2713.232490848387,2614.5865735695193,2825.893008096135,GeForce RTX 3070 Ti
2025-10-01,1857.5807024223695,1753.785719984612,1962.2672889947728,GeForce RTX 3070 Ti
2025-11-01,-1268.9431696372926,-1375.0926036771637,-1161.9594087184705,GeForce RTX 3070 Ti
2025-12-01,-7422.710715571752,-7536.277055578267,-7308.520892738419,GeForce RTX 3070 Ti
2026-01-01,551.2626759060702,443.14083106267066,651.5357744761625,GeForce RTX 3070 Ti
2026-02-01,-2057.100498795759,-2156.219646789023,-1960.3496676231948,GeForce RTX 3070 Ti
2026-03-01,3579.3992582955466,3475.022150002006,3682.421241138833,GeForce RTX 3070 Ti
2026-04-01,-328.76892815994256,-428.75600561572446,-227.07629911762376,GeForce RTX 3070 Ti
2026-05-01,-1842.8260675648824,-1948.9745857353164,-1735.9270660992058,GeForce RTX 3070 Ti
2026-06-01,-1354.1104288255617,-1460.2539770581254,-1249.1088294851588,GeForce RTX 3070 Ti
2026-07-01,291.11871573203587,189.50370414980148,394.4611815673618,GeForce RTX 3070 Ti
2026-08-01,1798.0216225073925,1698.8303869144602,1901.5678550472405,GeForce RTX 3070 Ti
2026-09-01,2699.8417649854878,2596.9354286362172,2804.3365486686075,GeForce RTX 3070 Ti
2026-10-01,1744.5785256818433,1648.106319973604,1846.790194326128,GeForce RTX 3070 Ti
2026-11-01,-1340.4122187499052,-1446.6943494700677,-1233.6556276096967,GeForce RTX 3070 Ti
2026-12-01,-7247.9452491084985,-7352.828392028492,-7138.769240901058,GeForce RTX 3070 Ti
2027-01-01,648.3127245523578,546.2736336927348,744.9568253265171,GeForce RTX 3070 Ti
2027-02-01,-1915.3536965245187,-2017.8793501013126,-1808.8992146892515,GeForce RTX 3070 Ti
2027-03-01,3493.2574717369985,3376.8715539407012,3595.425652425501,GeForce RTX 3070 Ti
2027-04-01,-453.90106309846135,-555.20165998218,-346.61849063339054,GeForce RTX 3070 Ti
2027-05-01,-1918.4165726475417,-2017.3021367009335,-1815.8926908603767,GeForce RTX 3070 Ti
2027-06-01,-1315.3444598669623,-1420.2292665406899,-1207.972063820419,GeForce RTX 3070 Ti
2027-07-01,375.7415575303006,271.3804455505938,480.15305246461975,GeForce RTX 3070 Ti
2027-08-01,1939.845754601445,1833.7957034020633,2046.2198053521251,GeForce RTX 3070 Ti
2027-09-01,2674.5111425863392,2576.1681639610397,2778.269626082262,GeForce RTX 3070 Ti
2027-10-01,1737.361588681413,1634.5546289273943,1838.3040965636,GeForce RTX 3070 Ti
2027-11-01,-1473.632888378443,-1564.088964755355,-1370.1427690823193,GeForce RTX 3070 Ti
2027-12-01,-7074.560157160497,-7180.080225233728,-6966.044300540362,GeForce RTX 3070 Ti
2028-01-01,591.7672618370951,479.8829630112185,701.2188424081062,GeForce RTX 3070 Ti
2028-02-01,-1797.8582052523623,-1906.184694950461,-1694.5472638330925,GeForce RTX 3070 Ti
2028-03-01,3727.1236348658845,3625.829673037189,3844.099224020552,GeForce RTX 3070 Ti
2028-04-01,-48.77414495904475,-156.6784459953973,57.248272972437086,GeForce RTX 3070 Ti
2028-05-01,-1747.5855030152438,-1854.842288923077,-1647.976321078185,GeForce RTX 3070 Ti
2028-06-01,-1492.3877574627077,-1588.0253307090734,-1388.2553551625754,GeForce RTX 3070 Ti
2028-07-01,150.16359952061615,49.66836114709464,256.52158335252744,GeForce RTX 3070 Ti
2028-08-01,1727.2879175504845,1626.2161771538022,1824.3615654081284,GeForce RTX 3070 Ti
2028-09-01,2765.7631395375915,2665.597709533873,2871.9076828944508,GeForce RTX 3070 Ti
2028-10-01,2078.60756548714,1967.67577545654,2187.269890320427,GeForce RTX 3070 Ti
2028-11-01,-1069.0466244467088,-1179.357040982259,-961.7156338996414,GeForce RTX 3070 Ti
2028-12-01,-7547.566539304619,-7653.72345938054,-7448.826860237944,GeForce RTX 3070 Ti
2029-01-01,687.7797983196732,579.0317637876448,789.6614801248487,GeForce RTX 3070 Ti
2022-01-11,835.3908314826331,712.3859813615619,972.2714063627487,GeForce RTX 3080
2022-01-12,883.662635746093,747.0753317003193,1014.7474055159412,GeForce RTX 3080
2023-01-01,917.271314287329,782.8960274638896,1044.4065737216126,GeForce RTX 3080
2023-01-02,819.8706417533257,693.4219867950941,952.4854029156791,GeForce RTX 3080
2023-01-03,777.0927318660706,651.6241330228617,905.7159403028091,GeForce RTX 3080
2023-01-04,797.440426370022,674.1115573562921,917.7253876338776,GeForce RTX 3080
2023-01-05,749.6491736889816,614.6562321355275,885.1964601798165,GeForce RTX 3080
2023-01-06,782.4461607994685,654.8038858716224,925.1084834828862,GeForce RTX 3080
2023-01-07,828.8954355593897,696.2767102323935,955.7115263310868,GeForce RTX 3080
2023-01-08,951.6732929734088,816.0610146034546,1085.0184958790198,GeForce RTX 3080
2023-01-09,810.1151135432158,678.7452968939159,939.7841199682739,GeForce RTX 3080
2023-01-10,744.4598526172647,612.1398462647059,877.1935369250618,GeForce RTX 3080
2023-01-11,767.8348605238069,627.8892405594074,894.4709798637517,GeForce RTX 3080
2023-01-12,752.6979200826047,622.8194900044169,882.4329786789632,GeForce RTX 3080
2024-01-01,703.1837027199731,574.2992590910204,841.8718708887138,GeForce RTX 3080
2024-01-02,675.9628133331238,541.3503247501284,819.8870958192682,GeForce RTX 3080
2024-01-03,711.2854950282399,576.5494099379547,846.5206256253148,GeForce RTX 3080
2024-01-04,676.7102064576538,539.2994498941258,808.1760013015397,GeForce RTX 3080
2024-01-05,719.8307017313547,579.1932574715248,849.6135785550124,GeForce RTX 3080
2024-01-06,772.6650152562383,632.3578690210984,903.672272137581,GeForce RTX 3080
2024-01-07,896.97236577401,765.1349376380757,1021.5553880726702,GeForce RTX 3080
2024-01-08,751.3377897553543,623.6132003789852,879.913637044666,GeForce RTX 3080
2024-01-09,675.4494298819983,544.4328570118736,812.1182819180655,GeForce RTX 3080
2024-01-10,682.1100310224989,548.0891189676458,821.4652719425953,GeForce RTX 3080
2024-01-11,643.6985836019485,509.01888339131347,781.0996869905892,GeForce RTX 3080
2024-01-12,711.7736048214174,588.1454184305529,842.6117540583582,GeForce RTX 3080
2024-02-01,6770.064288749664,6639.2622130595955,6906.088107269331,GeForce RTX 3080
2024-03-01,-4005.875972227087,-4137.093751114948,-3862.277529658842,GeForce RTX 3080
2024-04-01,-1636.7731710909013,-1763.2117034554353,-1508.831949507905,GeForce RTX 3080
2024-05-01,264.48704732015267,137.29982150154902,384.7750241961039,GeForce RTX 3080
2024-06-01,918.8795128114843,781.3808767038073,1046.3683655310072,GeForce RTX 3080
2024-07-01,544.3664081641971,416.5325808822008,669.20073226209,GeForce RTX 3080
2024-08-01,-494.3429205875516,-623.1235038708674,-370.38066526125414,GeForce RTX 3080
2024-09-01,-1316.6688298702645,-1453.3691748809456,-1171.7439122670705,GeForce RTX 3080
2024-10-01,-2126.7528333279447,-2243.813459582932,-1993.0550349596313,GeForce RTX 3080
2024-11-01,-1221.08714380718,-1352.8803930018007,-1084.5279636806977,GeForce RTX 3080
2024-12-01,3210.6901484686805,3080.7816317556544,3333.15171857576,GeForce RTX 3080
2025-01-01,606.2745958039654,473.7422205290055,735.889639942386,GeForce RTX 3080
2025-02-01,6971.527178687678,6837.715286000664,7104.019724019191,GeForce RTX 3080
2025-03-01,-4047.9234031018714,-4186.070343572768,-3914.513803420009,GeForce RTX 3080
2025-04-01,-1698.0254102935082,-1828.8971023810066,-1564.155768321678,GeForce RTX 3080
2025-05-01,210.58411700267882,73.95500945662502,352.39297935796776,GeForce RTX 3080
2025-06-01,999.9984083471105,864.661239895094,1135.505385509902,GeForce RTX 3080
2025-07-01,369.0914209692243,232.153871657796,504.56125135962304,GeForce RTX 3080
2025-08-01,-582.9765551931587,-714.784860806502,-448.5455431479285,GeForce RTX 3080
2025-09-01,-1562.5704012569636,-1690.3098958463797,-1432.9554568144115,GeForce RTX 3080
2025-10-01,-2166.468952534008,-2314.4958043740417,-2034.4301674496758,GeForce RTX 3080
2025-11-01,-1145.6196624972333,-1277.1429295171006,-1012.6361393443473,GeForce RTX 3080
2025-12-01,3003.6742158185557,2865.6203879432724,3136.0870953640815,GeForce RTX 3080
2026-01-01,478.02115332754767,349.37636069771037,599.8017937286396,GeForce RTX 3080
2026-02-01,6982.5898060003165,6857.857273542613,7127.789339257117,GeForce RTX 3080
2026-03-01,-4007.456019974306,-4137.405162049127,-3883.1430674655276,GeForce RTX 3080
2026-04-01,-1681.7650876587652,-1823.7850894040134,-1555.752696958802,GeForce RTX 3080
2026-05-01,243.8412994238517,114.56301005842118,368.69066137803225,GeForce RTX 3080
2026-06-01,810.2837075309086,675.7453547697968,934.3606399099905,GeForce RTX 3080
2026-07-01,266.93902895365954,130.88702452853616,399.1206822893743,GeForce RTX 3080
2026-08-01,-653.2588940522329,-793.4521692411694,-520.2258397160718,GeForce RTX 3080
2026-09-01,-1739.3321620804102,-1872.5618061944026,-1605.2858049191625,GeForce RTX 3080
2026-10-01,-2261.095677476256,-2401.1370843315417,-2135.7764570950803,GeForce RTX 3080
2026-11-01,-992.5423387046953,-1134.972709340014,-865.737906465294,GeForce RTX 3080
2026-12-01,2860.4875822686004,2729.8159622591616,2991.809771513741,GeForce RTX 3080
2027-01-01,437.51233572632754,301.63422328917125,573.5684309641865,GeForce RTX 3080
2027-02-01,6721.364857638267,6590.862718117336,6852.5659691163355,GeForce RTX 3080
2027-03-01,-4229.61003984705,-4362.467790630495,-4104.609978525773,GeForce RTX 3080
2027-04-01,-1720.9096406254848,-1844.0751873075262,-1575.8529639804335,GeForce RTX 3080
2027-05-01,293.94574967088977,158.1076558062573,421.9705212815433,GeForce RTX 3080
2027-06-01,684.9709544122877,552.2298829597223,819.7994853090815,GeForce RTX 3080
2027-07-01,105.19860818772979,-29.853013837881534,240.81467602498492,GeForce RTX 3080
2027-08-01,-646.3720174066425,-780.781864415853,-524.9825169530162,GeForce RTX 3080
2027-09-01,-1838.961352304419,-1972.7742392648927,-1709.3835673324752,GeForce RTX 3080
2027-10-01,-2264.3840711877215,-2392.7259897369677,-2135.559888656965,GeForce RTX 3080
2027-11-01,-1107.2239111134477,-1252.9967579178763,-973.5812951107707,GeForce RTX 3080
2027-12-01,2789.018099155648,2647.096477444163,2923.2877272568644,GeForce RTX 3080
2028-01-01,414.5720227612986,285.6798162959885,545.8268296429804,GeForce RTX 3080
2028-02-01,6523.246540142771,6384.232277799311,6656.591082736315,GeForce RTX 3080
2028-03-01,-4283.424570180083,-4410.403079977467,-4155.010522392303,GeForce RTX 3080
2028-04-01,-1925.3848510355829,-2061.1288109197526,-1797.7826833470115,GeForce RTX 3080
2028-05-01,34.886474163549906,-91.29221746062655,174.88452931437902,GeForce RTX 3080
2028-06-01,534.4849662968666,411.551117789904,664.8013300779415,GeForce RTX 3080
2028-07-01,255.75472821987435,123.05022335321395,402.36832752665674,GeForce RTX 3080
2028-08-01,-741.1606691942266,-878.7714690378621,-606.6962824130619,GeForce RTX 3080
2028-09-01,-1796.4278056891603,-1926.5126726539322,-1656.2938914487893,GeForce RTX 3080
2028-10-01,-2214.2663100649434,-2353.4140504858638,-2077.915835812775,GeForce RTX 3080
2028-11-01,-1498.635741758943,-1635.0460970395657,-1365.7349106225518,GeForce RTX 3080
2028-12-01,2730.931172649877,2601.6510607002224,2861.8922585672526,GeForce RTX 3080
2029-01-01,376.67402264611076,234.82506424258324,501.0323814552883,GeForce RTX 3080
2022-01-11,1092.321930301647,1054.3239570084252,1131.0925039848275,GeForce RTX 3080 Ti
2022-01-12,1186.3000164547943,1146.762904073518,1224.9238108605261,GeForce RTX 3080 Ti
2023-01-01,1214.875452395538,1175.8524814048105,1256.6811066762534,GeForce RTX 3080 Ti
2023-01-02,1227.2843302702797,1187.7316947370882,1266.4371490577375,GeForce RTX 3080 Ti
2023-01-03,1181.006684738697,1142.510363964457,1220.1719649550232,GeForce RTX 3080 Ti
2023-01-04,1190.9815937050923,1151.0141390105855,1230.541661825328,GeForce RTX 3080 Ti
2023-01-05,1036.7174480147075,995.862883880593,1079.6767151110041,GeForce RTX 3080 Ti
2023-01-06,1002.0046747495768,963.1421486639239,1041.2151561598116,GeForce RTX 3080 Ti
2023-01-07,967.4033979049212,927.2917921527297,1007.1137807098621,GeForce RTX 3080 Ti
2023-01-08,900.7344146094717,861.4073839610943,941.0021169304823,GeForce RTX 3080 Ti
2023-01-09,904.7143314099799,865.1363443688563,947.1470459040327,GeForce RTX 3080 Ti
2023-01-10,880.962318125551,839.6366879801245,921.7590591793953,GeForce RTX 3080 Ti
2023-01-11,944.3690484813081,903.1088622566726,982.6777184216925,GeForce RTX 3080 Ti
2023-01-12,874.4627388764505,834.6384946925344,914.9216516580976,GeForce RTX 3080 Ti
2024-01-01,1434.07639059894,1395.7744008542375,1475.7319474749916,GeForce RTX 3080 Ti
2024-01-02,1405.7243292871851,1365.337612445501,1446.250585384713,GeForce RTX 3080 Ti
2024-01-03,1429.6218151650307,1387.8848335323994,1465.9924823821148,GeForce RTX 3080 Ti
2024-01-04,1284.589204996253,1240.577468646512,1324.4133622886138,GeForce RTX 3080 Ti
2024-01-05,1253.861701172088,1213.8753901448492,1290.839547934971,GeForce RTX 3080 Ti
2024-01-06,1217.6022937259409,1178.1490325211869,1257.4159362917828,GeForce RTX 3080 Ti
2024-01-07,1143.4060068112249,1102.8771590021136,1186.7457478756617,GeForce RTX 3080 Ti
2024-01-08,1133.9507294972684,1093.9682210249862,1175.7302762379093,GeForce RTX 3080 Ti
2024-01-09,1089.9550268530586,1047.3058918380436,1130.3764767860018,GeForce RTX 3080 Ti
2024-01-10,1127.7106589485934,1091.9474114181603,1169.2723576473231,GeForce RTX 3080 Ti
2024-01-11,1027.2818948277227,987.8169458846725,1067.0640947429486,GeForce RTX 3080 Ti
2024-01-12,1072.173157581361,1033.617370023531,1114.6042647766462,GeForce RTX 3080 Ti
2024-02-01,5592.154076354287,5553.13590328699,5632.775720222757,GeForce RTX 3080 Ti
2024-03-01,-2318.1024301246775,-2360.8418770165376,-2276.522530880219,GeForce RTX 3080 Ti
2024-04-01,-1089.0504396264164,-1126.2460062666896,-1046.2916692909653,GeForce RTX 3080 Ti
2024-05-01,58.90038703851289,13.643616984867881,104.98571925673419,GeForce RTX 3080 Ti
2024-06-01,459.94589639686507,416.47416260095054,501.9760057198043,GeForce RTX 3080 Ti
2024-07-01,489.887911964661,446.64308813718793,543.8774463829093,GeForce RTX 3080 Ti
2024-08-01,92.22150436180456,40.08343139163151,144.21486232606534,GeForce RTX 3080 Ti
2024-09-01,-376.9273341774098,-424.8609508185831,-322.5892724514711,GeForce RTX 3080 Ti
2024-10-01,-801.4100768329906,-857.171180221311,-742.1846876927742,GeForce RTX 3080 Ti
2024-11-01,-727.9699883168009,-791.983122665879,-659.3820301871207,GeForce RTX 3080 Ti
2024-12-01,561.4676617157345,496.70635526746605,636.7581320121986,GeForce RTX 3080 Ti
2025-01-01,1656.8478768527818,1577.1704724802844,1739.399317759351,GeForce RTX 3080 Ti
2025-02-01,5871.05570004866,5790.982064829272,5958.067861616242,GeForce RTX 3080 Ti
2025-03-01,-2150.0248432194285,-2238.405091315695,-2053.62202014179,GeForce RTX 3080 Ti
2025-04-01,-877.0666278128379,-976.4908107261084,-775.7157211547134,GeForce RTX 3080 Ti
2025-05-01,184.43094132399546,81.34681910362913,295.65726508362803,GeForce RTX 3080 Ti
2025-06-01,643.6483208662414,534.2322008351119,758.9606400245059,GeForce RTX 3080 Ti
2025-07-01,657.2941988225273,539.7952300102594,781.4285241250367,GeForce RTX 3080 Ti
2025-08-01,273.81833405521843,147.12161334471188,412.16577641208704,GeForce RTX 3080 Ti
2025-09-01,-179.44685763767046,-317.8357077920152,-30.709347719092513,GeForce RTX 3080 Ti
2025-10-01,-561.1035894407485,-706.5886887283917,-404.51393049356113,GeForce RTX 3080 Ti
2025-11-01,-496.7641750457984,-653.8411657589503,-325.9994414864205,GeForce RTX 3080 Ti
2025-12-01,809.3298486113911,634.6518434928057,981.9331045585469,GeForce RTX 3080 Ti
2026-01-01,1748.8623771789792,1563.826096156084,1934.4905414210461,GeForce RTX 3080 Ti
2026-02-01,6022.68848745905,5834.1641436412265,6219.1966975424475,GeForce RTX 3080 Ti
2026-03-01,-2018.3292684611313,-2218.6570191720584,-1811.2162277798786,GeForce RTX 3080 Ti
2026-04-01,-597.0904862317547,-812.465255878505,-374.90639625788316,GeForce RTX 3080 Ti
2026-05-01,431.06342588063234,204.13148744403406,669.21318718384,GeForce RTX 3080 Ti
2026-06-01,884.613463658805,637.9888127283656,1124.9426545730712,GeForce RTX 3080 Ti
2026-07-01,889.6090424304066,632.9150734992785,1150.8515845568654,GeForce RTX 3080 Ti
2026-08-01,452.32391546143447,181.48959558010563,731.4974033375548,GeForce RTX 3080 Ti
2026-09-01,-26.96007106440686,-313.5627877866617,258.9674009824192,GeForce RTX 3080 Ti
2026-10-01,-477.61405174835534,-781.068598509321,-173.05795000764132,GeForce RTX 3080 Ti
2026-11-01,-304.0683967726461,-613.0240592137034,10.033975147963218,GeForce RTX 3080 Ti
2026-12-01,1011.1371286143358,686.9408764353163,1346.204396232411,GeForce RTX 3080 Ti
2027-01-01,1961.2709847107735,1621.8605217895547,2299.752679028126,GeForce RTX 3080 Ti
2027-02-01,6229.235228493086,5875.484527056607,6602.503091707159,GeForce RTX 3080 Ti
2027-03-01,-1824.9345294102618,-2189.485808650957,-1449.8025276712813,GeForce RTX 3080 Ti
2027-04-01,-473.48284518448213,-855.5257078200954,-77.9903286306717,GeForce RTX 3080 Ti
2027-05-01,674.735052889316,286.34188190391325,1078.6999818967668,GeForce RTX 3080 Ti
2027-06-01,1078.7910414418393,683.0960605618322,1487.2122159244684,GeForce RTX 3080 Ti
2027-07-01,962.5482070053636,541.8817683491623,1393.0621321397969,GeForce RTX 3080 Ti
2027-08-01,590.8999889948645,155.82245938485858,1032.8522657841597,GeForce RTX 3080 Ti
2027-09-01,192.24505014464307,-262.9468019300502,652.1470313935791,GeForce RTX 3080 Ti
2027-10-01,-271.3947460283325,-728.6599120521598,210.80777826440135,GeForce RTX 3080 Ti
2027-11-01,-51.93817162576556,-531.1049926563064,435.30875030112844,GeForce RTX 3080 Ti
2027-12-01,1278.4944407672565,784.4926113980589,1778.9975245228366,GeForce RTX 3080 Ti
2028-01-01,2170.048851548347,1663.7617736384977,2681.0552801752924,GeForce RTX 3080 Ti
2028-02-01,6386.741996277688,5863.18752990648,6916.317615952321,GeForce RTX 3080 Ti
2028-03-01,-1486.6642938077853,-2023.2769953236566,-930.3988944248329,GeForce RTX 3080 Ti
2028-04-01,-353.07797850823,-888.8797313525799,213.36251278245817,GeForce RTX 3080 Ti
2028-05-01,761.4019491740959,181.09047058006266,1343.9165949105115,GeForce RTX 3080 Ti
2028-06-01,1172.678300832552,582.5185876473668,1766.4453836222997,GeForce RTX 3080 Ti
2028-07-01,1225.8603730828263,615.7756122353935,1852.539827907857,GeForce RTX 3080 Ti
2028-08-01,886.8094242856465,268.51902543910376,1535.4739788962268,GeForce RTX 3080 Ti
2028-09-01,377.9771872376623,-253.09806694951538,1017.8123363909261,GeForce RTX 3080 Ti
2028-10-01,-78.34953905428779,-721.7510115822146,594.7648029469267,GeForce RTX 3080 Ti
2028-11-01,103.46814800052857,-563.8446554461436,794.0547504095549,GeForce RTX 3080 Ti
2028-12-01,1316.3721831308342,630.256680938064,2025.2550260930593,GeForce RTX 3080 Ti
2029-01-01,2359.349438987643,1663.0287953861207,3085.4433966225993,GeForce RTX 3080 Ti
2022-01-11,1247.1314932434598,1097.6476940217992,1401.6638607887362,GeForce RTX 3090
2022-01-12,1518.14234238976,1350.0206417385639,1694.2368928458168,GeForce RTX 3090
2023-01-01,1281.754648882579,1109.7878168425186,1442.5578106539472,GeForce RTX 3090
2023-01-02,1324.9528280352718,1155.665542276414,1474.2129317649287,GeForce RTX 3090
2023-01-03,1388.4761561057267,1227.9405852480497,1556.7461883075225,GeForce RTX 3090
